inquiry_id,item_no,material_id,inquiry_quantity,unit,expected_unit_price,item_remarks
INQ-202507240-002,2,MAT-10001,336.0,套,180.46,一点
INQ-202507240-002,3,MAT-10040,483.0,箱,295.05,时间
INQ-202507240-003,1,MAT-10034,178.0,箱,263.66,今天
INQ-202507240-003,2,MAT-10046,280.0,件,65.22,空间
INQ-202507240-003,3,MAT-10022,471.0,个,329.77,一下
INQ-202507241-001,1,MAT-10002,353.0,个,142.32,专业
INQ-202507241-001,2,MAT-10019,331.0,套,449.49,电影
INQ-202507241-001,3,MAT-10038,78.0,个,338.32,能力
INQ-202507241-002,1,MAT-10041,82.0,件,81.28,直接
INQ-202507241-002,2,MAT-10015,352.0,件,141.45,事情
INQ-202507241-002,3,MAT-10022,27.0,箱,368.2,生产
INQ-202507241-003,1,MAT-10003,144.0,套,326.13,责任
INQ-202507241-003,2,MAT-10023,85.0,件,465.96,怎么
INQ-202507241-003,3,MAT-10017,201.0,箱,411.11,感觉
INQ-202507242-001,1,MAT-10048,388.0,箱,90.31,有关
INQ-202507242-001,2,MAT-10030,260.0,箱,340.12,生产
INQ-202507242-001,3,MAT-10003,147.0,件,404.51,积分
INQ-202507242-002,1,MAT-10048,106.0,个,107.92,必须
INQ-202507242-002,2,MAT-10045,296.0,件,228.88,作品
INQ-202507242-002,3,MAT-10010,480.0,件,223.89,任何
INQ-202507242-003,1,MAT-10048,339.0,套,224.37,提供
INQ-202507242-003,2,MAT-10007,456.0,套,422.13,中文
INQ-202507242-003,3,MAT-10032,107.0,个,157.37,自己
INQ-202507243-001,1,MAT-10045,218.0,件,388.72,如果
INQ-202507243-001,2,MAT-10010,459.0,件,174.18,公司
INQ-202507243-001,3,MAT-10024,224.0,箱,432.93,下载
INQ-202507243-002,1,MAT-10027,396.0,箱,266.94,影响
INQ-202507243-002,2,MAT-10009,475.0,件,62.36,情况
INQ-202507243-002,3,MAT-10046,500.0,个,76.34,深圳
INQ-202507243-003,1,MAT-10018,254.0,套,238.53,也是
INQ-202507243-003,2,MAT-10012,356.0,箱,282.16,威望
INQ-202507243-003,3,MAT-10012,272.0,箱,128.67,各种
INQ-202507244-001,1,MAT-10020,371.0,箱,421.25,当前
INQ-202507244-001,2,MAT-10047,191.0,件,381.99,只有
INQ-202507244-001,3,MAT-10025,12.0,个,299.33,很多
INQ-202507244-002,1,MAT-10005,114.0,个,296.98,说明
INQ-202507244-002,2,MAT-10044,451.0,套,54.37,国家
INQ-202507244-002,3,MAT-10010,285.0,件,451.13,类型
INQ-202507244-003,1,MAT-10016,104.0,个,226.33,关系
INQ-202507244-003,2,MAT-10040,193.0,件,156.51,项目
INQ-202507244-003,3,MAT-10006,482.0,件,188.14,其他
INQ-202507245-001,1,MAT-10015,379.0,件,454.69,政府
INQ-202507245-001,2,MAT-10006,399.0,箱,312.04,应用
INQ-202507245-001,3,MAT-10050,289.0,套,157.38,朋友
INQ-202507245-002,1,MAT-10042,17.0,套,66.3,一下
INQ-202507245-002,2,MAT-10004,116.0,箱,148.58,国际
INQ-202507245-002,3,MAT-10014,46.0,箱,315.08,软件
INQ-202507245-003,1,MAT-10026,430.0,箱,370.07,城市
INQ-202507245-003,2,MAT-10001,17.0,件,18.32,提供
INQ-202507245-003,3,MAT-10022,244.0,箱,350.44,社区
INQ-202507246-001,1,MAT-10024,169.0,件,399.63,产品
INQ-202507246-001,2,MAT-10009,104.0,箱,53.62,这里
INQ-202507246-001,3,MAT-10016,169.0,件,344.07,密码
INQ-202507246-002,1,MAT-10006,265.0,个,452.16,一定
INQ-202507246-002,2,MAT-10022,140.0,箱,222.54,设计
INQ-202507246-002,3,MAT-10031,69.0,箱,297.48,学习
INQ-202507246-003,1,MAT-10040,194.0,套,241.72,次数
INQ-202507246-003,2,MAT-10040,196.0,个,388.9,包括
INQ-202507246-003,3,MAT-10041,86.0,套,286.74,发生
INQ-202507247-001,1,MAT-10034,453.0,箱,103.81,你们
INQ-202507247-001,2,MAT-10019,462.0,套,256.09,最大
INQ-202507247-001,3,MAT-10015,447.0,套,459.23,客户
INQ-202507247-002,1,MAT-10043,89.0,套,315.93,完全
INQ-202507247-002,2,MAT-10006,192.0,套,175.92,如此
INQ-202507247-002,3,MAT-10025,251.0,套,335.23,加入
INQ-202507247-003,1,MAT-10005,140.0,件,255.06,建设
INQ-202507247-003,2,MAT-10033,350.0,件,89.08,生产
INQ-202507247-003,3,MAT-10003,249.0,套,103.27,世界
INQ-202507248-001,1,MAT-10047,120.0,个,151.29,得到
INQ-202507248-001,2,MAT-10046,214.0,件,460.96,来源
INQ-202507248-001,3,MAT-10018,188.0,套,53.69,所以
INQ-202507248-002,1,MAT-10044,328.0,件,415.36,其实
INQ-202507248-002,2,MAT-10015,452.0,件,420.38,管理
INQ-202507248-002,3,MAT-10049,385.0,个,435.92,活动
INQ-202507248-003,1,MAT-10045,164.0,件,113.89,发生
INQ-202507248-003,2,MAT-10038,405.0,箱,129.74,游戏
INQ-202507248-003,3,MAT-10029,120.0,件,145.08,分析
INQ-202507249-001,1,MAT-10049,463.0,件,236.65,状态
INQ-202507249-001,2,MAT-10022,473.0,个,263.37,任何
INQ-202507249-001,3,MAT-10006,245.0,件,135.04,资源
INQ-202507249-002,1,MAT-10035,157.0,套,446.25,广告
INQ-202507249-002,2,MAT-10049,114.0,箱,295.21,注册
INQ-202507249-002,3,MAT-10018,276.0,个,430.85,一般
INQ-202507249-003,1,MAT-10024,267.0,件,390.89,到了
INQ-202507249-003,2,MAT-10008,44.0,箱,63.98,次数
INQ-202507249-003,3,MAT-10047,334.0,件,457.75,美国
INQ-202507250-001,1,MAT-10021,42.0,套,256.26,功能
INQ-202507250-001,2,MAT-10025,249.0,件,483.97,因此
INQ-202507250-001,3,MAT-10043,157.0,箱,197.85,也是
INQ-202507250-002,1,MAT-10044,128.0,套,76.47,北京
INQ-202507250-002,2,MAT-10039,57.0,套,103.69,下载
INQ-202507250-002,3,MAT-10014,180.0,套,325.67,为了
INQ-202507250-003,1,MAT-10039,247.0,套,321.35,阅读
INQ-202507250-003,2,MAT-10002,344.0,件,496.8,方式
INQ-202507250-003,3,MAT-10031,287.0,箱,363.53,这样
INQ-202507251-001,1,MAT-10010,429.0,个,30.84,安全
INQ-202507251-001,2,MAT-10029,386.0,个,354.75,次数
INQ-202507251-001,3,MAT-10019,440.0,套,190.1,正在
INQ-202507251-002,1,MAT-10021,377.0,箱,399.62,单位
INQ-202507251-002,2,MAT-10005,383.0,套,262.42,根据
INQ-202507251-002,3,MAT-10045,28.0,套,23.89,当然
INQ-202507251-003,1,MAT-10045,362.0,个,220.74,能够
INQ-202507251-003,2,MAT-10011,454.0,箱,434.0,网络
INQ-202507251-003,3,MAT-10044,81.0,套,161.09,日本
INQ-202507252-001,1,MAT-10003,182.0,箱,100.23,技术
INQ-202507252-001,2,MAT-10044,249.0,套,106.89,这种
INQ-202507252-001,3,MAT-10022,196.0,件,279.94,来自
INQ-202507252-002,1,MAT-10047,26.0,套,74.3,出来
INQ-202507252-002,2,MAT-10008,407.0,箱,102.58,对于
INQ-202507252-002,3,MAT-10002,160.0,件,147.94,公司
INQ-202507252-003,1,MAT-10019,64.0,件,338.53,的是
INQ-202507252-003,2,MAT-10020,159.0,箱,369.02,那个
INQ-202507252-003,3,MAT-10002,329.0,套,240.18,全部
INQ-202507253-001,1,MAT-10044,453.0,箱,413.16,一切
INQ-202507253-001,2,MAT-10002,468.0,箱,461.27,服务
INQ-202507253-001,3,MAT-10005,489.0,套,147.25,人员
INQ-202507253-002,1,MAT-10004,395.0,套,21.75,只要
INQ-202507253-002,2,MAT-10031,500.0,箱,187.42,城市
INQ-202507253-002,3,MAT-10041,40.0,个,347.49,但是
INQ-202507253-003,1,MAT-10017,342.0,个,234.35,说明
INQ-202507253-003,2,MAT-10049,52.0,箱,472.16,客户
INQ-202507253-003,3,MAT-10010,386.0,件,256.08,作为
INQ-202507254-001,1,MAT-10037,320.0,套,474.51,自己
INQ-202507254-001,2,MAT-10009,476.0,件,85.65,环境
INQ-202507254-001,3,MAT-10003,448.0,套,307.03,没有
INQ-202507254-002,1,MAT-10034,282.0,个,372.58,企业
INQ-202507254-002,2,MAT-10043,134.0,箱,449.89,发布
INQ-202507254-002,3,MAT-10028,91.0,套,151.73,首页
INQ-202507254-003,1,MAT-10041,150.0,套,91.31,直接
INQ-202507254-003,2,MAT-10030,327.0,箱,245.28,喜欢
INQ-202507254-003,3,MAT-10001,206.0,个,251.76,方法
INQ-202507255-001,1,MAT-10046,61.0,个,314.09,帖子
INQ-202507255-001,2,MAT-10029,140.0,件,418.3,已经
INQ-202507255-001,3,MAT-10042,144.0,套,383.38,图片
INQ-202507255-002,1,MAT-10050,49.0,件,184.52,可以
INQ-202507255-002,2,MAT-10037,440.0,件,261.21,不同
INQ-202507255-002,3,MAT-10030,315.0,套,279.35,可能
INQ-202507255-003,1,MAT-10017,450.0,箱,329.49,需要
INQ-202507255-003,2,MAT-10015,201.0,箱,95.08,文化
INQ-202507255-003,3,MAT-10043,499.0,个,63.87,大学
INQ-202507256-001,1,MAT-10021,130.0,件,208.51,过程
INQ-202507256-001,2,MAT-10009,91.0,个,110.88,自己
INQ-202507256-001,3,MAT-10027,164.0,套,327.2,查看
INQ-202507256-002,1,MAT-10048,287.0,箱,150.87,是否
INQ-202507256-002,2,MAT-10049,315.0,件,307.16,状态
INQ-202507256-002,3,MAT-10044,47.0,套,65.48,下载
INQ-202507256-003,1,MAT-10018,272.0,件,171.01,所有
INQ-202507256-003,2,MAT-10047,470.0,箱,398.57,主题
INQ-202507256-003,3,MAT-10021,31.0,套,376.09,其实
INQ-202507257-001,1,MAT-10022,83.0,套,38.64,回复
INQ-202507257-001,2,MAT-10037,147.0,件,102.27,活动
INQ-202507257-001,3,MAT-10024,241.0,个,144.91,那些
INQ-202507257-002,1,MAT-10048,355.0,箱,347.43,标题
INQ-202507257-002,2,MAT-10016,464.0,箱,451.81,帮助
INQ-202507257-002,3,MAT-10020,124.0,套,67.7,内容
INQ-202507257-003,1,MAT-10050,209.0,套,231.96,一定
INQ-202507257-003,2,MAT-10033,157.0,套,472.88,工程
INQ-202507257-003,3,MAT-10001,382.0,套,392.23,日本
INQ-202507258-001,1,MAT-10025,399.0,套,80.53,也是
INQ-202507258-001,2,MAT-10025,240.0,套,283.25,是一
INQ-202507258-001,3,MAT-10003,267.0,套,87.92,完全
INQ-202507258-002,1,MAT-10012,130.0,个,400.54,服务
INQ-202507258-002,2,MAT-10040,10.0,件,221.9,一样
INQ-202507258-002,3,MAT-10042,465.0,个,171.32,经验
INQ-202507258-003,1,MAT-10025,139.0,套,50.86,今年
INQ-202507258-003,2,MAT-10003,177.0,套,357.11,你的
INQ-202507258-003,3,MAT-10032,421.0,箱,489.75,她的
INQ-202507259-001,1,MAT-10022,349.0,件,102.81,经营
INQ-202507259-001,2,MAT-10039,35.0,套,203.78,评论
INQ-202507259-001,3,MAT-10032,29.0,件,135.61,自己
INQ-202507259-002,1,MAT-10021,165.0,套,165.39,喜欢
INQ-202507259-002,2,MAT-10032,270.0,件,157.14,音乐
INQ-202507259-002,3,MAT-10046,170.0,套,274.58,建设
INQ-202507259-003,1,MAT-10023,53.0,个,409.98,非常
INQ-202507259-003,2,MAT-10012,21.0,箱,57.91,学习
INQ-202507259-003,3,MAT-10039,318.0,件,423.64,其实
INQ-202507260-001,1,MAT-10003,29.0,个,19.48,作为
INQ-202507260-001,2,MAT-10003,99.0,件,18.9,地址
INQ-202507260-001,3,MAT-10026,20.0,件,74.8,提供
INQ-202507260-002,1,MAT-10043,365.0,件,264.89,最新
INQ-202507260-002,2,MAT-10016,426.0,个,230.27,名称
INQ-202507260-002,3,MAT-10033,34.0,个,409.77,简介
INQ-202507260-003,1,MAT-10044,409.0,个,460.02,用户
INQ-202507260-003,2,MAT-10022,120.0,件,436.99,开始
INQ-202507260-003,3,MAT-10046,124.0,箱,302.94,名称
INQ-202507261-001,1,MAT-10024,493.0,套,261.79,怎么
INQ-202507261-001,2,MAT-10023,17.0,套,153.84,方面
INQ-202507261-001,3,MAT-10024,294.0,件,214.85,直接
INQ-202507261-002,1,MAT-10040,274.0,件,370.29,销售
INQ-202507261-002,2,MAT-10008,69.0,个,122.24,正在
INQ-202507261-002,3,MAT-10046,335.0,件,295.53,最新
INQ-202507261-003,1,MAT-10035,423.0,箱,377.07,阅读
INQ-202507261-003,2,MAT-10023,424.0,件,17.35,一下
INQ-202507261-003,3,MAT-10022,193.0,件,490.04,要求
INQ-202507262-001,1,MAT-10019,253.0,套,107.36,以及
INQ-202507262-001,2,MAT-10011,230.0,件,225.99,起来
INQ-202507262-001,3,MAT-10040,394.0,箱,464.69,怎么
INQ-202507262-002,1,MAT-10038,499.0,箱,361.93,次数
INQ-202507262-002,2,MAT-10043,147.0,件,453.34,一定
INQ-202507262-002,3,MAT-10019,26.0,套,285.79,说明
INQ-202507262-003,1,MAT-10001,404.0,件,427.75,而且
INQ-202507262-003,2,MAT-10031,188.0,个,292.64,方式
INQ-202507262-003,3,MAT-10036,129.0,套,348.36,程序
INQ-202507263-001,1,MAT-10041,133.0,个,318.61,因此
INQ-202507263-001,2,MAT-10016,14.0,件,184.41,其他
INQ-202507263-001,3,MAT-10039,123.0,个,245.55,建设
INQ-202507263-002,1,MAT-10040,76.0,件,99.11,只要
INQ-202507263-002,2,MAT-10030,453.0,套,442.7,来源
INQ-202507263-002,3,MAT-10013,43.0,箱,153.86,城市
INQ-202507263-003,1,MAT-10020,395.0,箱,405.82,以上
INQ-202507263-003,2,MAT-10026,299.0,件,378.83,成功
INQ-202507263-003,3,MAT-10039,163.0,箱,181.37,一种
INQ-202507264-001,1,MAT-10026,135.0,套,273.96,使用
INQ-202507264-001,2,MAT-10003,376.0,套,13.07,一种
INQ-202507264-001,3,MAT-10018,257.0,套,361.6,注意
INQ-202507264-002,1,MAT-10038,257.0,件,103.41,那个
INQ-202507264-002,2,MAT-10021,346.0,箱,241.86,生产
INQ-202507264-002,3,MAT-10016,132.0,件,481.09,大学
INQ-202507264-003,1,MAT-10032,43.0,箱,238.12,游戏
INQ-202507264-003,2,MAT-10034,311.0,套,57.99,市场
INQ-202507264-003,3,MAT-10034,430.0,套,468.89,上海
INQ-202507265-001,1,MAT-10035,38.0,套,224.77,起来
INQ-202507265-001,2,MAT-10001,321.0,箱,103.73,登录
INQ-202507265-001,3,MAT-10006,241.0,套,132.1,这个
INQ-202507265-002,1,MAT-10009,481.0,个,269.9,状态
INQ-202507265-002,2,MAT-10006,480.0,件,85.67,一些
INQ-202507265-002,3,MAT-10012,295.0,个,365.83,操作
INQ-202507265-003,1,MAT-10003,68.0,件,150.27,图片
INQ-202507265-003,2,MAT-10029,172.0,套,205.79,方法
INQ-202507265-003,3,MAT-10028,434.0,件,490.99,全部
INQ-202507266-001,1,MAT-10011,179.0,套,420.96,作品
INQ-202507266-001,2,MAT-10021,56.0,件,57.78,进行
INQ-202507266-001,3,MAT-10012,233.0,个,409.0,不同
INQ-202507266-002,1,MAT-10038,395.0,套,245.97,行业
INQ-202507266-002,2,MAT-10042,43.0,个,335.26,大学
INQ-202507266-002,3,MAT-10034,466.0,个,125.91,设备
INQ-202507266-003,1,MAT-10041,439.0,件,177.08,控制
INQ-202507266-003,2,MAT-10031,65.0,套,151.9,电话
INQ-202507266-003,3,MAT-10050,27.0,套,129.69,到了
INQ-202507267-001,1,MAT-10013,101.0,套,281.11,政府
INQ-202507267-001,2,MAT-10008,426.0,套,114.31,喜欢
INQ-202507267-001,3,MAT-10019,142.0,套,132.3,会员
INQ-202507267-002,1,MAT-10025,193.0,套,476.56,不要
INQ-202507267-002,2,MAT-10009,28.0,套,304.76,大家
INQ-202507267-002,3,MAT-10035,86.0,件,261.11,城市
INQ-202507267-003,1,MAT-10008,475.0,套,267.82,各种
INQ-202507267-003,2,MAT-10049,98.0,套,52.05,时间
INQ-202507267-003,3,MAT-10022,337.0,套,296.99,广告
INQ-202507268-001,1,MAT-10011,438.0,件,279.94,学习
INQ-202507268-001,2,MAT-10009,236.0,套,133.19,开始
INQ-202507268-001,3,MAT-10031,337.0,套,242.63,汽车
INQ-202507268-002,1,MAT-10047,491.0,个,45.01,信息
INQ-202507268-002,2,MAT-10040,116.0,个,383.0,社区
INQ-202507268-002,3,MAT-10026,303.0,箱,93.21,技术
INQ-202507268-003,1,MAT-10045,402.0,件,382.99,不过
INQ-202507268-003,2,MAT-10014,55.0,套,293.31,现在
INQ-202507268-003,3,MAT-10004,431.0,箱,464.34,增加
INQ-202507269-001,1,MAT-10037,463.0,箱,105.54,男人
INQ-202507269-001,2,MAT-10013,196.0,件,231.05,功能
INQ-202507269-001,3,MAT-10043,166.0,个,15.05,密码
INQ-202507269-002,1,MAT-10001,491.0,套,45.5,继续
INQ-202507269-002,2,MAT-10033,351.0,件,461.6,报告
INQ-202507269-002,3,MAT-10035,205.0,套,12.43,无法
INQ-202507269-003,1,MAT-10003,143.0,件,326.66,功能
INQ-202507269-003,2,MAT-10014,55.0,个,187.61,发表
INQ-202507269-003,3,MAT-10050,153.0,套,330.63,规定
INQ-202507270-001,1,MAT-10046,391.0,套,185.57,到了
INQ-202507270-001,2,MAT-10009,131.0,套,218.14,经营
INQ-202507270-001,3,MAT-10035,354.0,套,70.58,所有
INQ-202507270-002,1,MAT-10027,89.0,箱,340.11,或者
INQ-202507270-002,2,MAT-10038,393.0,箱,233.67,设备
INQ-202507270-002,3,MAT-10008,353.0,件,26.96,拥有
INQ-202507270-003,1,MAT-10050,367.0,套,486.51,等级
INQ-202507270-003,2,MAT-10048,495.0,箱,156.23,状态
INQ-202507270-003,3,MAT-10010,485.0,套,165.18,可能
INQ-202507271-001,1,MAT-10026,13.0,件,380.96,东西
INQ-202507271-001,2,MAT-10026,238.0,件,384.85,详细
INQ-202507271-001,3,MAT-10015,252.0,个,341.89,浏览
INQ-202507271-002,1,MAT-10027,192.0,套,413.87,地方
INQ-202507271-002,2,MAT-10050,292.0,件,338.0,目前
INQ-202507271-002,3,MAT-10046,202.0,个,374.97,学习
INQ-202507271-003,1,MAT-10034,439.0,箱,274.15,而且
INQ-202507271-003,2,MAT-10008,354.0,箱,454.49,那么
INQ-202507271-003,3,MAT-10023,38.0,箱,105.94,一起
INQ-202507272-001,1,MAT-10042,191.0,套,418.89,其中
INQ-202507272-001,2,MAT-10027,151.0,箱,127.84,游戏
INQ-202507272-001,3,MAT-10037,301.0,个,35.49,今天
INQ-202507272-002,1,MAT-10034,238.0,套,470.16,谢谢
INQ-202507272-002,2,MAT-10048,327.0,套,356.5,这些
INQ-202507272-002,3,MAT-10044,444.0,个,397.36,手机
INQ-202507272-003,1,MAT-10046,423.0,个,88.86,不是
INQ-202507272-003,2,MAT-10009,171.0,套,180.67,其中
INQ-202507272-003,3,MAT-10041,449.0,套,429.66,影响
INQ-202507273-001,1,MAT-10034,244.0,套,477.26,网络
INQ-202507273-001,2,MAT-10004,298.0,个,197.37,因为
INQ-202507273-001,3,MAT-10021,240.0,件,126.65,他的
INQ-202507273-002,1,MAT-10024,369.0,箱,286.98,因为
INQ-202507273-002,2,MAT-10025,169.0,套,278.63,发生
INQ-202507273-002,3,MAT-10013,439.0,箱,456.81,人民
INQ-202507273-003,1,MAT-10032,34.0,件,351.53,人员
INQ-202507273-003,2,MAT-10005,87.0,件,249.95,工程
INQ-202507273-003,3,MAT-10012,451.0,件,49.4,查看
INQ-202507274-001,1,MAT-10046,190.0,个,377.82,发表
INQ-202507274-001,2,MAT-10014,209.0,箱,116.25,是否
INQ-202507274-001,3,MAT-10030,194.0,套,378.35,这个
INQ-202507274-002,1,MAT-10042,138.0,套,101.66,社区
INQ-202507274-002,2,MAT-10033,496.0,箱,423.11,为了
INQ-202507274-002,3,MAT-10036,267.0,套,51.76,为什
INQ-202507274-003,1,MAT-10029,439.0,箱,451.57,一般
INQ-202507274-003,2,MAT-10031,338.0,件,411.15,在线
INQ-202507274-003,3,MAT-10024,375.0,件,141.63,语言
INQ-202507275-001,1,MAT-10046,374.0,箱,274.35,这里
INQ-202507275-001,2,MAT-10011,345.0,箱,39.42,汽车
INQ-202507275-001,3,MAT-10028,392.0,箱,172.97,朋友
INQ-202507275-002,1,MAT-10014,105.0,个,323.29,地区
INQ-202507275-002,2,MAT-10044,392.0,件,446.9,不过
INQ-202507275-002,3,MAT-10011,341.0,个,349.25,没有
INQ-202507275-003,1,MAT-10008,275.0,箱,188.57,需要
INQ-202507275-003,2,MAT-10035,327.0,箱,158.27,首页
INQ-202507275-003,3,MAT-10002,373.0,套,442.44,可是
INQ-202507276-001,1,MAT-10027,420.0,箱,488.17,感觉
INQ-202507276-001,2,MAT-10042,287.0,套,371.53,虽然
INQ-202507276-001,3,MAT-10042,401.0,个,50.2,北京
INQ-202507276-002,1,MAT-10029,135.0,箱,146.0,提供
INQ-202507276-002,2,MAT-10006,27.0,件,420.26,投资
INQ-202507276-002,3,MAT-10005,59.0,个,360.87,没有
INQ-202507276-003,1,MAT-10016,222.0,件,285.04,自己
INQ-202507276-003,2,MAT-10028,336.0,件,84.62,公司
INQ-202507276-003,3,MAT-10021,487.0,套,248.03,一直
INQ-202507277-001,1,MAT-10040,482.0,个,60.67,等级
INQ-202507277-001,2,MAT-10029,484.0,箱,111.42,只有
INQ-202507277-001,3,MAT-10028,65.0,套,242.6,我们
INQ-202507277-002,1,MAT-10040,494.0,件,471.59,投资
INQ-202507277-002,2,MAT-10050,427.0,件,309.14,密码
INQ-202507277-002,3,MAT-10025,453.0,套,141.35,不是
INQ-202507277-003,1,MAT-10042,232.0,套,247.8,销售
INQ-202507277-003,2,MAT-10021,97.0,箱,185.86,等级
INQ-202507277-003,3,MAT-10033,39.0,套,149.49,只要
INQ-202507278-001,1,MAT-10025,422.0,箱,275.87,环境
INQ-202507278-001,2,MAT-10045,429.0,个,198.01,作为
INQ-202507278-001,3,MAT-10041,395.0,套,23.69,回复
INQ-202507278-002,1,MAT-10025,35.0,箱,225.08,标准
INQ-202507278-002,2,MAT-10042,388.0,箱,270.8,一种
INQ-202507278-002,3,MAT-10009,355.0,件,494.51,今天
INQ-202507278-003,1,MAT-10031,324.0,件,32.51,深圳
INQ-202507278-003,2,MAT-10048,152.0,套,289.42,结果
INQ-202507278-003,3,MAT-10038,250.0,箱,61.79,说明
INQ-202507279-001,1,MAT-10019,286.0,个,397.51,发生
INQ-202507279-001,2,MAT-10017,239.0,箱,33.92,其实
INQ-202507279-001,3,MAT-10018,281.0,箱,291.79,操作
INQ-202507279-002,1,MAT-10014,352.0,箱,213.66,或者
INQ-202507279-002,2,MAT-10049,473.0,箱,317.77,同时
INQ-202507279-002,3,MAT-10037,179.0,箱,226.35,品牌
INQ-202507279-003,1,MAT-10005,446.0,个,498.67,教育
INQ-202507279-003,2,MAT-10037,458.0,套,159.75,更多
INQ-202507279-003,3,MAT-10009,181.0,个,383.44,的人
INQ-202507280-001,1,MAT-10017,190.0,箱,484.23,过程
INQ-202507280-001,2,MAT-10001,53.0,个,352.66,威望
INQ-202507280-001,3,MAT-10034,204.0,件,85.95,控制
INQ-202507280-002,1,MAT-10019,79.0,套,318.57,积分
INQ-202507280-002,2,MAT-10029,394.0,个,164.92,阅读
INQ-202507280-002,3,MAT-10050,29.0,件,149.55,这些
INQ-202507280-003,1,MAT-10008,315.0,箱,121.2,现在
INQ-202507280-003,2,MAT-10039,163.0,个,20.88,处理
INQ-202507280-003,3,MAT-10014,68.0,个,273.39,进行
INQ-202507281-001,1,MAT-10023,84.0,箱,129.1,是一
INQ-202507281-001,2,MAT-10003,198.0,箱,242.26,客户
INQ-202507281-001,3,MAT-10011,457.0,套,436.75,工作
INQ-202507281-002,1,MAT-10010,292.0,个,244.18,看到
INQ-202507281-002,2,MAT-10004,413.0,个,445.68,中文
INQ-202507281-002,3,MAT-10045,184.0,箱,63.61,操作
INQ-202507281-003,1,MAT-10012,168.0,件,28.35,一直
INQ-202507281-003,2,MAT-10036,475.0,个,494.43,基本
INQ-202507281-003,3,MAT-10010,328.0,件,79.35,之后
INQ-202507282-001,1,MAT-10014,314.0,件,85.84,活动
INQ-202507282-001,2,MAT-10044,121.0,箱,250.43,这种
INQ-202507282-001,3,MAT-10009,250.0,个,237.93,查看
INQ-202507282-002,1,MAT-10030,316.0,套,394.67,程序
INQ-202507282-002,2,MAT-10036,335.0,件,345.95,看到
INQ-202507282-002,3,MAT-10011,200.0,件,21.37,企业
INQ-202507282-003,1,MAT-10013,492.0,件,429.74,上海
INQ-202507282-003,2,MAT-10032,375.0,箱,90.68,文化
INQ-202507282-003,3,MAT-10029,30.0,个,358.42,成功
INQ-202507283-001,1,MAT-10014,238.0,套,273.66,日本
INQ-202507283-001,2,MAT-10041,436.0,箱,236.76,继续
INQ-202507283-001,3,MAT-10049,75.0,套,478.97,更多
INQ-202507283-002,1,MAT-10046,68.0,套,98.83,参加
INQ-202507283-002,2,MAT-10023,456.0,箱,322.04,两个
INQ-202507283-002,3,MAT-10010,154.0,箱,456.99,工作
INQ-202507283-003,1,MAT-10050,131.0,件,450.1,这么
INQ-202507283-003,2,MAT-10038,81.0,件,153.47,完全
INQ-202507283-003,3,MAT-10042,440.0,箱,343.77,人员
INQ-202507284-001,1,MAT-10046,460.0,件,228.64,这些
INQ-202507284-001,2,MAT-10050,355.0,套,187.45,论坛
INQ-202507284-001,3,MAT-10024,407.0,箱,368.09,之后
INQ-202507284-002,1,MAT-10024,441.0,箱,191.17,必须
INQ-202507284-002,2,MAT-10005,317.0,套,394.08,只是
INQ-202507284-002,3,MAT-10018,189.0,套,340.59,来自
INQ-202507284-003,1,MAT-10003,96.0,箱,219.91,阅读
INQ-202507284-003,2,MAT-10007,346.0,套,274.69,要求
INQ-202507284-003,3,MAT-10005,359.0,箱,217.62,质量
INQ-202507285-001,1,MAT-10001,21.0,件,104.81,时间
INQ-202507285-001,2,MAT-10037,411.0,套,411.65,或者
INQ-202507285-001,3,MAT-10019,217.0,个,260.83,得到
INQ-202507285-002,1,MAT-10043,72.0,箱,418.35,之后
INQ-202507285-002,2,MAT-10014,241.0,箱,207.57,发布
INQ-202507285-002,3,MAT-10005,105.0,箱,26.44,人民
INQ-202507285-003,1,MAT-10011,67.0,箱,313.09,之后
INQ-202507285-003,2,MAT-10030,323.0,箱,232.57,语言
INQ-202507285-003,3,MAT-10009,293.0,件,259.34,一直
INQ-202507286-001,1,MAT-10025,186.0,件,219.91,运行
INQ-202507286-001,2,MAT-10016,396.0,套,253.29,等级
INQ-202507286-001,3,MAT-10027,91.0,个,106.48,积分
INQ-202507286-002,1,MAT-10016,132.0,套,368.95,品牌
INQ-202507286-002,2,MAT-10011,105.0,套,338.5,今年
INQ-202507286-002,3,MAT-10037,430.0,件,344.69,只是
INQ-202507286-003,1,MAT-10024,53.0,个,494.36,如果
INQ-202507286-003,2,MAT-10050,95.0,个,394.06,通过
INQ-202507286-003,3,MAT-10002,397.0,个,155.98,软件
INQ-202507287-001,1,MAT-10047,160.0,箱,270.93,会员
INQ-202507287-001,2,MAT-10044,117.0,个,86.66,这些
INQ-202507287-001,3,MAT-10039,49.0,个,410.32,的是
INQ-202507287-002,1,MAT-10020,153.0,个,102.36,控制
INQ-202507287-002,2,MAT-10012,29.0,箱,137.07,目前
INQ-202507287-002,3,MAT-10009,238.0,套,286.48,所有
INQ-202507287-003,1,MAT-10037,108.0,套,394.21,品牌
INQ-202507287-003,2,MAT-10041,360.0,箱,166.3,其实
INQ-202507287-003,3,MAT-10031,304.0,箱,111.94,部分
INQ-202507288-001,1,MAT-10031,232.0,件,312.1,完成
INQ-202507288-001,2,MAT-10017,451.0,套,371.77,标题
INQ-202507288-001,3,MAT-10013,10.0,件,49.62,以后
