quotation_id,item_no,inquiry_item_id,material_id,quotation_quantity,unit_price,discount_rate,item_amount,unit
QUO-202507114-002,1,INQ-202507114-002-1,MAT-10016,125.0,244.66,0.12,30582.5,套
QUO-202507114-002,2,INQ-202507114-002-2,MAT-10033,120.0,215.38,0.06,25845.6,套
QUO-202507114-002,3,INQ-202507114-002-3,MAT-10001,61.0,121.41,0.11,7406.01,件
QUO-202507114-003,1,INQ-202507114-003-1,MAT-10010,95.0,243.46,0.07,23128.7,套
QUO-202507114-003,2,INQ-202507114-003-2,MAT-10047,18.0,186.14,0.07,3350.52,套
QUO-202507114-003,3,INQ-202507114-003-3,MAT-10016,171.0,117.33,0.07,20063.43,箱
QUO-202507115-001,1,INQ-202507115-001-1,MAT-10024,147.0,158.93,0.08,23362.71,个
QUO-202507115-001,2,INQ-202507115-001-2,MAT-10039,140.0,86.55,0.1,12117.0,箱
QUO-202507115-001,3,INQ-202507115-001-3,MAT-10035,111.0,271.7,0.02,30158.7,件
QUO-202507115-002,1,INQ-202507115-002-1,MAT-10011,20.0,292.62,0.09,5852.4,套
QUO-202507115-002,2,INQ-202507115-002-2,MAT-10005,163.0,60.37,0.02,9840.31,箱
QUO-202507115-002,3,INQ-202507115-002-3,MAT-10016,46.0,213.17,0.02,9805.82,件
QUO-202507115-003,1,INQ-202507115-003-1,MAT-10028,147.0,251.45,0.12,36963.15,套
QUO-202507115-003,2,INQ-202507115-003-2,MAT-10027,72.0,61.86,0.01,4453.92,箱
QUO-202507115-003,3,INQ-202507115-003-3,MAT-10025,113.0,225.88,0.01,25524.44,套
QUO-202507116-001,1,INQ-202507116-001-1,MAT-10033,177.0,242.4,0.07,42904.8,件
QUO-202507116-001,2,INQ-202507116-001-2,MAT-10004,186.0,110.31,0.11,20517.66,套
QUO-202507116-001,3,INQ-202507116-001-3,MAT-10011,166.0,274.17,0.14,45512.22,个
QUO-202507116-002,1,INQ-202507116-002-1,MAT-10008,26.0,172.37,0.1,4481.62,箱
QUO-202507116-002,2,INQ-202507116-002-2,MAT-10045,42.0,170.05,0.13,7142.1,个
QUO-202507116-002,3,INQ-202507116-002-3,MAT-10050,139.0,120.75,0.12,16784.25,套
QUO-202507116-003,1,INQ-202507116-003-1,MAT-10030,89.0,225.58,0.1,20076.62,套
QUO-202507116-003,2,INQ-202507116-003-2,MAT-10028,131.0,133.52,0.06,17491.12,箱
QUO-202507116-003,3,INQ-202507116-003-3,MAT-10027,63.0,153.29,0.09,9657.27,件
QUO-202507117-001,1,INQ-202507117-001-1,MAT-10004,59.0,196.08,0.01,11568.72,箱
QUO-202507117-001,2,INQ-202507117-001-2,MAT-10026,90.0,224.2,0.01,20178.0,件
QUO-202507117-001,3,INQ-202507117-001-3,MAT-10026,131.0,254.93,0.0,33395.83,件
QUO-202507117-002,1,INQ-202507117-002-1,MAT-10005,72.0,230.6,0.0,16603.2,件
QUO-202507117-002,2,INQ-202507117-002-2,MAT-10013,68.0,293.2,0.03,19937.6,个
QUO-202507117-002,3,INQ-202507117-002-3,MAT-10015,165.0,76.71,0.07,12657.15,个
QUO-202507117-003,1,INQ-202507117-003-1,MAT-10005,62.0,173.17,0.12,10736.54,个
QUO-202507117-003,2,INQ-202507117-003-2,MAT-10048,141.0,212.98,0.07,30030.18,套
QUO-202507117-003,3,INQ-202507117-003-3,MAT-10024,191.0,277.32,0.15,52968.12,套
QUO-202507118-001,1,INQ-202507118-001-1,MAT-10010,188.0,52.06,0.0,9787.28,套
QUO-202507118-001,2,INQ-202507118-001-2,MAT-10013,79.0,167.26,0.11,13213.54,套
QUO-202507118-001,3,INQ-202507118-001-3,MAT-10024,88.0,64.87,0.06,5708.56,套
QUO-202507118-002,1,INQ-202507118-002-1,MAT-10023,71.0,262.22,0.1,18617.62,箱
QUO-202507118-002,2,INQ-202507118-002-2,MAT-10035,42.0,162.34,0.12,6818.28,箱
QUO-202507118-002,3,INQ-202507118-002-3,MAT-10018,82.0,117.34,0.09,9621.88,个
QUO-202507118-003,1,INQ-202507118-003-1,MAT-10008,74.0,57.96,0.01,4289.04,套
QUO-202507118-003,2,INQ-202507118-003-2,MAT-10043,92.0,101.98,0.03,9382.16,件
QUO-202507118-003,3,INQ-202507118-003-3,MAT-10045,134.0,149.46,0.05,20027.64,箱
QUO-202507119-001,1,INQ-202507119-001-1,MAT-10038,124.0,160.28,0.14,19874.72,个
QUO-202507119-001,2,INQ-202507119-001-2,MAT-10025,53.0,126.39,0.13,6698.67,箱
QUO-202507119-001,3,INQ-202507119-001-3,MAT-10005,178.0,266.52,0.09,47440.56,套
QUO-202507119-002,1,INQ-202507119-002-1,MAT-10043,107.0,59.09,0.04,6322.63,箱
QUO-202507119-002,2,INQ-202507119-002-2,MAT-10049,59.0,293.71,0.14,17328.89,箱
QUO-202507119-002,3,INQ-202507119-002-3,MAT-10049,71.0,50.51,0.12,3586.21,个
QUO-202507119-003,1,INQ-202507119-003-1,MAT-10045,148.0,110.0,0.12,16280.0,套
QUO-202507119-003,2,INQ-202507119-003-2,MAT-10038,114.0,110.52,0.1,12599.28,套
QUO-202507119-003,3,INQ-202507119-003-3,MAT-10041,80.0,120.42,0.01,9633.6,件
QUO-202507120-001,1,INQ-202507120-001-1,MAT-10026,182.0,151.03,0.14,27487.46,件
QUO-202507120-001,2,INQ-202507120-001-2,MAT-10050,158.0,104.77,0.13,16553.66,套
QUO-202507120-001,3,INQ-202507120-001-3,MAT-10020,66.0,61.9,0.02,4085.4,箱
QUO-202507120-002,1,INQ-202507120-002-1,MAT-10024,182.0,146.32,0.12,26630.24,箱
QUO-202507120-002,2,INQ-202507120-002-2,MAT-10016,160.0,218.05,0.05,34888.0,件
QUO-202507120-002,3,INQ-202507120-002-3,MAT-10004,7.0,97.67,0.03,683.69,个
QUO-202507120-003,1,INQ-202507120-003-1,MAT-10039,5.0,226.49,0.13,1132.45,个
QUO-202507120-003,2,INQ-202507120-003-2,MAT-10046,12.0,111.18,0.02,1334.16,箱
QUO-202507120-003,3,INQ-202507120-003-3,MAT-10006,7.0,131.76,0.07,922.32,件
QUO-202507121-001,1,INQ-202507121-001-1,MAT-10031,127.0,133.64,0.06,16972.28,件
QUO-202507121-001,2,INQ-202507121-001-2,MAT-10001,182.0,234.55,0.1,42688.1,箱
QUO-202507121-001,3,INQ-202507121-001-3,MAT-10037,94.0,190.49,0.09,17906.06,套
QUO-202507121-002,1,INQ-202507121-002-1,MAT-10032,22.0,108.2,0.06,2380.4,件
QUO-202507121-002,2,INQ-202507121-002-2,MAT-10033,104.0,257.39,0.0,26768.56,个
QUO-202507121-002,3,INQ-202507121-002-3,MAT-10035,40.0,241.42,0.06,9656.8,件
QUO-202507121-003,1,INQ-202507121-003-1,MAT-10027,58.0,103.44,0.01,5999.52,套
QUO-202507121-003,2,INQ-202507121-003-2,MAT-10041,82.0,196.53,0.14,16115.46,个
QUO-202507121-003,3,INQ-202507121-003-3,MAT-10030,188.0,274.79,0.01,51660.52,个
QUO-202507122-001,1,INQ-202507122-001-1,MAT-10018,93.0,145.53,0.15,13534.29,套
QUO-202507122-001,2,INQ-202507122-001-2,MAT-10032,13.0,146.46,0.07,1903.98,个
QUO-202507122-001,3,INQ-202507122-001-3,MAT-10019,45.0,281.43,0.04,12664.35,套
QUO-202507122-002,1,INQ-202507122-002-1,MAT-10032,40.0,69.95,0.07,2798.0,个
QUO-202507122-002,2,INQ-202507122-002-2,MAT-10015,26.0,223.21,0.09,5803.46,箱
QUO-202507122-002,3,INQ-202507122-002-3,MAT-10031,75.0,81.55,0.14,6116.25,箱
QUO-202507122-003,1,INQ-202507122-003-1,MAT-10024,125.0,212.77,0.09,26596.25,个
QUO-202507122-003,2,INQ-202507122-003-2,MAT-10006,34.0,115.78,0.13,3936.52,个
QUO-202507122-003,3,INQ-202507122-003-3,MAT-10012,113.0,77.39,0.03,8745.07,箱
QUO-202507123-001,1,INQ-202507123-001-1,MAT-10024,88.0,126.62,0.12,11142.56,套
QUO-202507123-001,2,INQ-202507123-001-2,MAT-10011,172.0,179.95,0.12,30951.4,个
QUO-202507123-001,3,INQ-202507123-001-3,MAT-10031,108.0,225.14,0.04,24315.12,套
QUO-202507123-002,1,INQ-202507123-002-1,MAT-10023,87.0,136.86,0.06,11906.82,件
QUO-202507123-002,2,INQ-202507123-002-2,MAT-10005,14.0,72.98,0.08,1021.72,个
QUO-202507123-002,3,INQ-202507123-002-3,MAT-10035,5.0,98.75,0.01,493.75,箱
QUO-202507123-003,1,INQ-202507123-003-1,MAT-10010,167.0,285.48,0.08,47675.16,件
QUO-202507123-003,2,INQ-202507123-003-2,MAT-10046,127.0,113.25,0.13,14382.75,箱
QUO-202507123-003,3,INQ-202507123-003-3,MAT-10030,135.0,292.5,0.04,39487.5,个
QUO-202507124-001,1,INQ-202507124-001-1,MAT-10039,182.0,138.05,0.02,25125.1,套
QUO-202507124-001,2,INQ-202507124-001-2,MAT-10029,179.0,134.0,0.01,23986.0,套
QUO-202507124-001,3,INQ-202507124-001-3,MAT-10002,106.0,105.38,0.12,11170.28,套
QUO-202507124-002,1,INQ-202507124-002-1,MAT-10024,87.0,65.81,0.06,5725.47,件
QUO-202507124-002,2,INQ-202507124-002-2,MAT-10010,6.0,167.31,0.13,1003.86,套
QUO-202507124-002,3,INQ-202507124-002-3,MAT-10001,196.0,183.99,0.09,36062.04,箱
QUO-202507124-003,1,INQ-202507124-003-1,MAT-10021,15.0,191.37,0.13,2870.55,个
QUO-202507124-003,2,INQ-202507124-003-2,MAT-10045,105.0,64.36,0.11,6757.8,箱
QUO-202507124-003,3,INQ-202507124-003-3,MAT-10001,55.0,71.78,0.07,3947.9,个
QUO-202507125-001,1,INQ-202507125-001-1,MAT-10025,170.0,183.98,0.12,31276.6,件
QUO-202507125-001,2,INQ-202507125-001-2,MAT-10030,149.0,203.5,0.03,30321.5,件
QUO-202507125-001,3,INQ-202507125-001-3,MAT-10044,162.0,179.74,0.04,29117.88,箱
QUO-202507125-002,1,INQ-202507125-002-1,MAT-10040,171.0,208.54,0.09,35660.34,套
QUO-202507125-002,2,INQ-202507125-002-2,MAT-10049,134.0,155.17,0.13,20792.78,件
QUO-202507125-002,3,INQ-202507125-002-3,MAT-10025,20.0,267.87,0.12,5357.4,箱
QUO-202507125-003,1,INQ-202507125-003-1,MAT-10015,145.0,222.25,0.13,32226.25,套
QUO-202507125-003,2,INQ-202507125-003-2,MAT-10049,190.0,103.32,0.11,19630.8,件
QUO-202507125-003,3,INQ-202507125-003-3,MAT-10040,115.0,216.9,0.07,24943.5,个
QUO-202507126-001,1,INQ-202507126-001-1,MAT-10009,174.0,135.42,0.05,23563.08,件
QUO-202507126-001,2,INQ-202507126-001-2,MAT-10050,13.0,235.83,0.02,3065.79,套
QUO-202507126-001,3,INQ-202507126-001-3,MAT-10034,171.0,251.23,0.03,42960.33,套
QUO-202507126-002,1,INQ-202507126-002-1,MAT-10021,159.0,164.77,0.06,26198.43,件
QUO-202507126-002,2,INQ-202507126-002-2,MAT-10017,30.0,67.94,0.13,2038.2,个
QUO-202507126-002,3,INQ-202507126-002-3,MAT-10038,76.0,171.23,0.03,13013.48,箱
QUO-202507126-003,1,INQ-202507126-003-1,MAT-10032,13.0,108.09,0.12,1405.17,箱
QUO-202507126-003,2,INQ-202507126-003-2,MAT-10028,145.0,159.07,0.14,23065.15,个
QUO-202507126-003,3,INQ-202507126-003-3,MAT-10050,74.0,157.24,0.04,11635.76,个
QUO-202507127-001,1,INQ-202507127-001-1,MAT-10011,143.0,177.68,0.1,25408.24,个
QUO-202507127-001,2,INQ-202507127-001-2,MAT-10044,164.0,210.4,0.05,34505.6,件
QUO-202507127-001,3,INQ-202507127-001-3,MAT-10047,88.0,181.61,0.07,15981.68,件
QUO-202507127-002,1,INQ-202507127-002-1,MAT-10020,62.0,152.43,0.09,9450.66,箱
QUO-202507127-002,2,INQ-202507127-002-2,MAT-10011,60.0,88.46,0.05,5307.6,套
QUO-202507127-002,3,INQ-202507127-002-3,MAT-10045,47.0,235.39,0.01,11063.33,个
QUO-202507127-003,1,INQ-202507127-003-1,MAT-10036,81.0,143.97,0.0,11661.57,个
QUO-202507127-003,2,INQ-202507127-003-2,MAT-10005,124.0,273.15,0.13,33870.6,个
QUO-202507127-003,3,INQ-202507127-003-3,MAT-10020,47.0,142.76,0.06,6709.72,套
QUO-202507128-001,1,INQ-202507128-001-1,MAT-10029,137.0,88.72,0.12,12154.64,件
QUO-202507128-001,2,INQ-202507128-001-2,MAT-10019,117.0,127.91,0.02,14965.47,套
QUO-202507128-001,3,INQ-202507128-001-3,MAT-10027,36.0,228.09,0.13,8211.24,个
QUO-202507128-002,1,INQ-202507128-002-1,MAT-10006,93.0,285.14,0.0,26518.02,箱
QUO-202507128-002,2,INQ-202507128-002-2,MAT-10039,126.0,261.3,0.05,32923.8,套
QUO-202507128-002,3,INQ-202507128-002-3,MAT-10036,43.0,212.34,0.11,9130.62,个
QUO-202507128-003,1,INQ-202507128-003-1,MAT-10031,129.0,121.13,0.12,15625.77,件
QUO-202507128-003,2,INQ-202507128-003-2,MAT-10021,172.0,129.9,0.07,22342.8,套
QUO-202507128-003,3,INQ-202507128-003-3,MAT-10004,71.0,166.7,0.09,11835.7,箱
QUO-202507129-001,1,INQ-202507129-001-1,MAT-10021,15.0,166.18,0.01,2492.7,件
QUO-202507129-001,2,INQ-202507129-001-2,MAT-10002,23.0,76.42,0.06,1757.66,套
QUO-202507129-001,3,INQ-202507129-001-3,MAT-10047,38.0,162.27,0.13,6166.26,箱
QUO-202507129-002,1,INQ-202507129-002-1,MAT-10029,31.0,242.48,0.09,7516.88,套
QUO-202507129-002,2,INQ-202507129-002-2,MAT-10038,93.0,75.7,0.15,7040.1,件
QUO-202507129-002,3,INQ-202507129-002-3,MAT-10018,104.0,184.0,0.04,19136.0,箱
QUO-202507129-003,1,INQ-202507129-003-1,MAT-10047,19.0,265.57,0.04,5045.83,箱
QUO-202507129-003,2,INQ-202507129-003-2,MAT-10025,138.0,172.3,0.06,23777.4,件
QUO-202507129-003,3,INQ-202507129-003-3,MAT-10027,138.0,52.7,0.04,7272.6,箱
QUO-202507130-001,1,INQ-202507130-001-1,MAT-10044,166.0,58.72,0.05,9747.52,个
QUO-202507130-001,2,INQ-202507130-001-2,MAT-10037,107.0,161.55,0.1,17285.85,件
QUO-202507130-001,3,INQ-202507130-001-3,MAT-10020,21.0,188.44,0.04,3957.24,件
QUO-202507130-002,1,INQ-202507130-002-1,MAT-10005,152.0,161.79,0.04,24592.08,个
QUO-202507130-002,2,INQ-202507130-002-2,MAT-10011,131.0,115.69,0.14,15155.39,套
QUO-202507130-002,3,INQ-202507130-002-3,MAT-10040,5.0,276.4,0.03,1382.0,件
QUO-202507130-003,1,INQ-202507130-003-1,MAT-10021,178.0,255.08,0.03,45404.24,箱
QUO-202507130-003,2,INQ-202507130-003-2,MAT-10006,20.0,263.95,0.1,5279.0,个
QUO-202507130-003,3,INQ-202507130-003-3,MAT-10013,17.0,283.26,0.14,4815.42,箱
QUO-202507131-001,1,INQ-202507131-001-1,MAT-10046,37.0,93.96,0.12,3476.52,个
QUO-202507131-001,2,INQ-202507131-001-2,MAT-10036,59.0,180.89,0.12,10672.51,箱
QUO-202507131-001,3,INQ-202507131-001-3,MAT-10026,174.0,159.64,0.08,27777.36,箱
QUO-202507131-002,1,INQ-202507131-002-1,MAT-10003,48.0,83.54,0.04,4009.92,件
QUO-202507131-002,2,INQ-202507131-002-2,MAT-10043,131.0,241.01,0.12,31572.31,箱
QUO-202507131-002,3,INQ-202507131-002-3,MAT-10037,8.0,71.5,0.06,572.0,个
QUO-202507131-003,1,INQ-202507131-003-1,MAT-10004,113.0,256.77,0.14,29015.01,个
QUO-202507131-003,2,INQ-202507131-003-2,MAT-10048,47.0,266.57,0.03,12528.79,箱
QUO-202507131-003,3,INQ-202507131-003-3,MAT-10047,86.0,268.72,0.06,23109.92,箱
QUO-202507132-001,1,INQ-202507132-001-1,MAT-10046,189.0,191.32,0.14,36159.48,套
QUO-202507132-001,2,INQ-202507132-001-2,MAT-10017,113.0,247.31,0.11,27946.03,件
QUO-202507132-001,3,INQ-202507132-001-3,MAT-10043,43.0,240.92,0.01,10359.56,件
QUO-202507132-002,1,INQ-202507132-002-1,MAT-10013,9.0,56.31,0.11,506.79,件
QUO-202507132-002,2,INQ-202507132-002-2,MAT-10048,17.0,55.11,0.15,936.87,个
QUO-202507132-002,3,INQ-202507132-002-3,MAT-10008,83.0,165.54,0.07,13739.82,箱
QUO-202507132-003,1,INQ-202507132-003-1,MAT-10001,28.0,234.95,0.07,6578.6,套
QUO-202507132-003,2,INQ-202507132-003-2,MAT-10010,69.0,174.89,0.12,12067.41,套
QUO-202507132-003,3,INQ-202507132-003-3,MAT-10001,85.0,247.94,0.09,21074.9,个
QUO-202507133-001,1,INQ-202507133-001-1,MAT-10018,76.0,139.1,0.06,10571.6,个
QUO-202507133-001,2,INQ-202507133-001-2,MAT-10007,92.0,280.93,0.04,25845.56,箱
QUO-202507133-001,3,INQ-202507133-001-3,MAT-10028,133.0,115.79,0.07,15400.07,箱
QUO-202507133-002,1,INQ-202507133-002-1,MAT-10029,110.0,231.54,0.09,25469.4,套
QUO-202507133-002,2,INQ-202507133-002-2,MAT-10046,105.0,213.95,0.03,22464.75,件
QUO-202507133-002,3,INQ-202507133-002-3,MAT-10050,42.0,122.88,0.04,5160.96,箱
QUO-202507133-003,1,INQ-202507133-003-1,MAT-10014,139.0,195.28,0.04,27143.92,个
QUO-202507133-003,2,INQ-202507133-003-2,MAT-10015,118.0,193.97,0.04,22888.46,套
QUO-202507133-003,3,INQ-202507133-003-3,MAT-10003,85.0,111.47,0.0,9474.95,套
QUO-202507134-001,1,INQ-202507134-001-1,MAT-10050,167.0,54.39,0.06,9083.13,箱
QUO-202507134-001,2,INQ-202507134-001-2,MAT-10023,8.0,119.46,0.14,955.68,套
QUO-202507134-001,3,INQ-202507134-001-3,MAT-10050,139.0,118.31,0.14,16445.09,箱
QUO-202507134-002,1,INQ-202507134-002-1,MAT-10027,39.0,135.01,0.14,5265.39,箱
QUO-202507134-002,2,INQ-202507134-002-2,MAT-10011,172.0,193.85,0.12,33342.2,个
QUO-202507134-002,3,INQ-202507134-002-3,MAT-10045,89.0,230.18,0.09,20486.02,套
QUO-202507134-003,1,INQ-202507134-003-1,MAT-10033,184.0,247.52,0.14,45543.68,箱
QUO-202507134-003,2,INQ-202507134-003-2,MAT-10002,180.0,90.7,0.04,16326.0,个
QUO-202507134-003,3,INQ-202507134-003-3,MAT-10013,162.0,271.38,0.09,43963.56,个
QUO-202507135-001,1,INQ-202507135-001-1,MAT-10022,171.0,265.21,0.01,45350.91,个
QUO-202507135-001,2,INQ-202507135-001-2,MAT-10036,163.0,187.76,0.13,30604.88,件
QUO-202507135-001,3,INQ-202507135-001-3,MAT-10019,65.0,206.07,0.14,13394.55,个
QUO-202507135-002,1,INQ-202507135-002-1,MAT-10048,125.0,232.99,0.02,29123.75,箱
QUO-202507135-002,2,INQ-202507135-002-2,MAT-10010,35.0,296.18,0.05,10366.3,件
QUO-202507135-002,3,INQ-202507135-002-3,MAT-10013,180.0,237.54,0.01,42757.2,个
QUO-202507135-003,1,INQ-202507135-003-1,MAT-10023,69.0,82.59,0.12,5698.71,个
QUO-202507135-003,2,INQ-202507135-003-2,MAT-10026,23.0,229.22,0.08,5272.06,个
QUO-202507135-003,3,INQ-202507135-003-3,MAT-10046,27.0,138.19,0.08,3731.13,箱
QUO-202507136-001,1,INQ-202507136-001-1,MAT-10033,147.0,98.81,0.11,14525.07,套
QUO-202507136-001,2,INQ-202507136-001-2,MAT-10008,116.0,60.42,0.06,7008.72,套
QUO-202507136-001,3,INQ-202507136-001-3,MAT-10033,138.0,119.67,0.1,16514.46,套
QUO-202507136-002,1,INQ-202507136-002-1,MAT-10012,79.0,269.03,0.14,21253.37,箱
QUO-202507136-002,2,INQ-202507136-002-2,MAT-10020,68.0,61.92,0.13,4210.56,件
QUO-202507136-002,3,INQ-202507136-002-3,MAT-10018,153.0,176.82,0.03,27053.46,件
QUO-202507136-003,1,INQ-202507136-003-1,MAT-10014,35.0,285.74,0.08,10000.9,件
QUO-202507136-003,2,INQ-202507136-003-2,MAT-10038,5.0,295.08,0.09,1475.4,件
QUO-202507136-003,3,INQ-202507136-003-3,MAT-10036,14.0,75.72,0.13,1060.08,件
QUO-202507137-001,1,INQ-202507137-001-1,MAT-10008,27.0,222.49,0.13,6007.23,套
QUO-202507137-001,2,INQ-202507137-001-2,MAT-10011,146.0,295.95,0.11,43208.7,套
QUO-202507137-001,3,INQ-202507137-001-3,MAT-10028,97.0,212.57,0.12,20619.29,件
QUO-202507137-002,1,INQ-202507137-002-1,MAT-10025,59.0,186.0,0.09,10974.0,箱
QUO-202507137-002,2,INQ-202507137-002-2,MAT-10014,185.0,150.34,0.04,27812.9,个
QUO-202507137-002,3,INQ-202507137-002-3,MAT-10018,99.0,64.88,0.06,6423.12,件
QUO-202507137-003,1,INQ-202507137-003-1,MAT-10031,151.0,238.54,0.01,36019.54,件
QUO-202507137-003,2,INQ-202507137-003-2,MAT-10025,109.0,293.34,0.02,31974.06,个
QUO-202507137-003,3,INQ-202507137-003-3,MAT-10040,171.0,193.61,0.02,33107.31,箱
QUO-202507138-001,1,INQ-202507138-001-1,MAT-10012,200.0,154.34,0.03,30868.0,箱
QUO-202507138-001,2,INQ-202507138-001-2,MAT-10042,37.0,139.98,0.07,5179.26,套
QUO-202507138-001,3,INQ-202507138-001-3,MAT-10021,136.0,169.98,0.02,23117.28,件
QUO-202507138-002,1,INQ-202507138-002-1,MAT-10024,28.0,52.6,0.07,1472.8,套
QUO-202507138-002,2,INQ-202507138-002-2,MAT-10032,187.0,293.51,0.08,54886.37,个
QUO-202507138-002,3,INQ-202507138-002-3,MAT-10013,23.0,190.84,0.01,4389.32,箱
QUO-202507138-003,1,INQ-202507138-003-1,MAT-10011,99.0,220.25,0.12,21804.75,个
QUO-202507138-003,2,INQ-202507138-003-2,MAT-10028,108.0,296.44,0.15,32015.52,个
QUO-202507138-003,3,INQ-202507138-003-3,MAT-10037,41.0,125.45,0.01,5143.45,件
QUO-202507139-001,1,INQ-202507139-001-1,MAT-10003,37.0,114.14,0.07,4223.18,个
QUO-202507139-001,2,INQ-202507139-001-2,MAT-10015,29.0,189.47,0.11,5494.63,个
QUO-202507139-001,3,INQ-202507139-001-3,MAT-10036,97.0,217.7,0.07,21116.9,件
QUO-202507139-002,1,INQ-202507139-002-1,MAT-10035,93.0,282.8,0.12,26300.4,箱
QUO-202507139-002,2,INQ-202507139-002-2,MAT-10007,200.0,52.99,0.09,10598.0,箱
QUO-202507139-002,3,INQ-202507139-002-3,MAT-10018,147.0,232.15,0.03,34126.05,个
QUO-202507139-003,1,INQ-202507139-003-1,MAT-10006,83.0,292.28,0.06,24259.24,个
QUO-202507139-003,2,INQ-202507139-003-2,MAT-10049,116.0,99.93,0.1,11591.88,个
QUO-202507139-003,3,INQ-202507139-003-3,MAT-10007,187.0,216.5,0.1,40485.5,个
QUO-202507140-001,1,INQ-202507140-001-1,MAT-10004,189.0,201.16,0.03,38019.24,件
QUO-202507140-001,2,INQ-202507140-001-2,MAT-10048,34.0,127.39,0.15,4331.26,件
QUO-202507140-001,3,INQ-202507140-001-3,MAT-10013,72.0,271.62,0.08,19556.64,件
QUO-202507140-002,1,INQ-202507140-002-1,MAT-10023,151.0,91.43,0.03,13805.93,套
QUO-202507140-002,2,INQ-202507140-002-2,MAT-10013,120.0,117.57,0.08,14108.4,套
QUO-202507140-002,3,INQ-202507140-002-3,MAT-10026,117.0,84.31,0.09,9864.27,套
QUO-202507140-003,1,INQ-202507140-003-1,MAT-10034,86.0,75.66,0.12,6506.76,箱
QUO-202507140-003,2,INQ-202507140-003-2,MAT-10036,132.0,128.65,0.08,16981.8,个
QUO-202507140-003,3,INQ-202507140-003-3,MAT-10037,159.0,255.71,0.14,40657.89,套
QUO-202507141-001,1,INQ-202507141-001-1,MAT-10020,80.0,97.5,0.01,7800.0,箱
QUO-202507141-001,2,INQ-202507141-001-2,MAT-10042,80.0,155.01,0.14,12400.8,套
QUO-202507141-001,3,INQ-202507141-001-3,MAT-10006,14.0,103.46,0.15,1448.44,套
QUO-202507141-002,1,INQ-202507141-002-1,MAT-10048,28.0,119.13,0.09,3335.64,箱
QUO-202507141-002,2,INQ-202507141-002-2,MAT-10050,170.0,236.51,0.03,40206.7,套
QUO-202507141-002,3,INQ-202507141-002-3,MAT-10012,160.0,128.16,0.07,20505.6,套
QUO-202507141-003,1,INQ-202507141-003-1,MAT-10042,85.0,155.77,0.14,13240.45,箱
QUO-202507141-003,2,INQ-202507141-003-2,MAT-10035,113.0,226.31,0.08,25573.03,个
QUO-202507141-003,3,INQ-202507141-003-3,MAT-10009,199.0,160.73,0.07,31985.27,套
QUO-202507142-001,1,INQ-202507142-001-1,MAT-10016,30.0,186.93,0.08,5607.9,箱
QUO-202507142-001,2,INQ-202507142-001-2,MAT-10021,27.0,103.88,0.08,2804.76,个
QUO-202507142-001,3,INQ-202507142-001-3,MAT-10037,97.0,126.73,0.08,12292.81,箱
QUO-202507142-002,1,INQ-202507142-002-1,MAT-10030,177.0,188.73,0.05,33405.21,套
QUO-202507142-002,2,INQ-202507142-002-2,MAT-10028,154.0,77.57,0.05,11945.78,件
QUO-202507142-002,3,INQ-202507142-002-3,MAT-10041,123.0,118.15,0.01,14532.45,箱
QUO-202507142-003,1,INQ-202507142-003-1,MAT-10040,183.0,70.19,0.06,12844.77,个
QUO-202507142-003,2,INQ-202507142-003-2,MAT-10022,25.0,140.76,0.11,3519.0,个
QUO-202507142-003,3,INQ-202507142-003-3,MAT-10007,9.0,207.62,0.07,1868.58,件
QUO-202507143-001,1,INQ-202507143-001-1,MAT-10012,49.0,153.54,0.15,7523.46,件
QUO-202507143-001,2,INQ-202507143-001-2,MAT-10016,103.0,228.86,0.09,23572.58,件
QUO-202507143-001,3,INQ-202507143-001-3,MAT-10034,140.0,236.38,0.13,33093.2,个
QUO-202507143-002,1,INQ-202507143-002-1,MAT-10036,66.0,198.82,0.14,13122.12,套
QUO-202507143-002,2,INQ-202507143-002-2,MAT-10006,59.0,213.39,0.1,12590.01,套
QUO-202507143-002,3,INQ-202507143-002-3,MAT-10047,178.0,282.55,0.02,50293.9,箱
QUO-202507143-003,1,INQ-202507143-003-1,MAT-10050,170.0,256.99,0.1,43688.3,件
QUO-202507143-003,2,INQ-202507143-003-2,MAT-10019,27.0,164.46,0.12,4440.42,个
QUO-202507143-003,3,INQ-202507143-003-3,MAT-10027,178.0,87.67,0.04,15605.26,套
QUO-202507144-001,1,INQ-202507144-001-1,MAT-10042,138.0,61.66,0.02,8509.08,箱
QUO-202507144-001,2,INQ-202507144-001-2,MAT-10024,90.0,94.35,0.06,8491.5,套
QUO-202507144-001,3,INQ-202507144-001-3,MAT-10047,39.0,106.97,0.1,4171.83,个
QUO-202507144-002,1,INQ-202507144-002-1,MAT-10006,164.0,194.41,0.13,31883.24,套
QUO-202507144-002,2,INQ-202507144-002-2,MAT-10036,82.0,165.72,0.09,13589.04,箱
QUO-202507144-002,3,INQ-202507144-002-3,MAT-10042,179.0,106.01,0.03,18975.79,箱
QUO-202507144-003,1,INQ-202507144-003-1,MAT-10039,54.0,86.38,0.01,4664.52,件
QUO-202507144-003,2,INQ-202507144-003-2,MAT-10004,29.0,233.67,0.12,6776.43,套
QUO-202507144-003,3,INQ-202507144-003-3,MAT-10016,13.0,107.68,0.11,1399.84,箱
QUO-202507145-001,1,INQ-202507145-001-1,MAT-10003,144.0,82.45,0.03,11872.8,套
